18:00:43.317482	2896:5792
18:00:43.319904	5792:8688
18:00:43.322327	8688:11584
18:00:43.324749	11584:14480
18:00:43.327171	14480:17376
18:00:43.329595	17376:20272
18:00:43.332016	20272:23168
18:00:43.334438	23168:26064
18:00:43.336861	26064:28960
18:00:43.339283	28960:31856
18:00:43.341705	31856:34752
18:00:43.344128	34752:37648
18:00:43.346550	37648:40544
18:00:43.348973	40544:43440
18:00:43.351395	43440:46336
18:00:43.353818	46336:49232
18:00:43.356244	49232:52128
18:00:43.358676	52128:55024
18:00:43.361088	55024:57920
18:00:43.363777	57920:60816
18:00:43.366468	60816:63712
18:00:43.369160	63712:66608
18:00:43.371852	66608:69504
18:00:43.374543	69504:72400
18:00:43.377234	72400:75296
18:00:43.379932	75296:78192
18:00:43.382622	78192:81088
18:00:43.385314	81088:83984
18:00:43.388003	83984:86880
18:00:43.390693	86880:89776
18:00:43.393385	89776:92672
18:00:43.396080	92672:95568
18:00:43.398767	95568:98464
18:00:43.401459	98464:101360
18:00:43.404150	101360:104256
18:00:43.406842	104256:107152
18:00:43.409533	107152:110048
18:00:43.412225	110048:112944
18:00:43.414916	112944:115840
18:00:43.417608	115840:118736
18:00:43.420301	118736:121632
18:00:43.422991	121632:124528
18:00:43.425688	124528:127424
18:00:43.428374	127424:130320
18:00:43.431066	130320:133216
18:00:43.433757	133216:136112
18:00:43.436449	136112:139008
18:00:43.439140	139008:141904
18:00:43.441832	141904:144800
18:00:43.444524	144800:147696
18:00:43.447216	147696:150592
18:00:43.449906	150592:153488
18:00:43.452598	153488:156384
18:00:43.455290	156384:159280
18:00:43.457981	159280:162176
18:00:43.460673	162176:165072
18:00:43.463365	165072:167968
18:00:43.466056	167968:170864
18:00:43.468747	170864:173760
18:00:43.471439	173760:176656
18:00:43.474131	176656:179552
18:00:43.476822	179552:182448
18:00:43.479514	182448:185344
18:00:43.482206	185344:188240
18:00:43.484897	188240:191136
18:00:43.487588	191136:194032
18:00:43.490280	194032:196928
18:00:43.492971	196928:199824
18:00:43.495663	199824:202720
18:00:43.498354	202720:205616
18:00:43.501046	205616:208512
18:00:43.503738	208512:211408
18:00:43.506429	211408:214304
18:00:43.509121	214304:217200
18:00:43.511812	217200:220096
18:00:43.514504	220096:222992
18:00:43.517195	222992:225888
18:00:43.519887	225888:228784
18:00:43.522579	228784:231680
18:00:43.525270	231680:234576
18:00:43.527962	234576:237472
18:00:43.530654	237472:240368
18:00:43.533345	240368:243264
