17:41:19.893901	541552:544448
17:41:19.896324	544448:547344
17:41:19.898746	547344:550240
17:41:19.901168	550240:553136
17:41:19.903591	553136:556032
17:41:19.906013	556032:558928
17:41:19.908436	558928:561824
17:41:19.910858	561824:564720
17:41:19.913281	564720:567616
17:41:19.915703	567616:570512
17:41:19.918125	570512:573408
17:41:19.920548	573408:576304
17:41:19.922970	576304:579200
17:41:19.925392	579200:582096
17:41:19.927815	582096:584992
17:41:19.930237	584992:587888
17:41:19.932660	587888:590784
17:41:19.935082	590784:593680
17:41:19.937504	593680:596576
17:41:19.939927	596576:599472
17:41:19.942349	599472:602368
17:41:19.944772	602368:605264
17:41:19.947194	605264:608160
17:41:19.949616	608160:611056
17:41:19.952039	611056:613952
17:41:19.954461	613952:616848
17:41:19.956884	616848:619744
17:41:19.959306	619744:622640
17:41:19.961728	622640:625536
17:41:19.964151	625536:628432
17:41:19.966573	628432:631328
17:41:19.968996	631328:634224
17:41:19.971418	634224:637120
17:41:19.973840	637120:640016
17:41:19.976264	640016:642912
17:41:19.978686	642912:645808
17:41:19.981108	645808:648704
17:41:19.983530	648704:651600
17:41:19.985952	651600:654496
17:41:19.988375	654496:657392
17:41:19.990797	657392:660288
17:41:19.993221	660288:663184
17:41:19.995642	663184:666080
17:41:19.998064	666080:668976
17:41:20.000487	668976:671872
17:41:20.002910	671872:674768
17:41:20.005336	674768:677664
17:41:20.007754	677664:680560
17:41:20.010176	680560:683456
17:41:20.012599	683456:686352
17:41:20.015021	686352:689248
17:41:20.017444	689248:692144
17:41:20.019866	692144:695040
17:41:20.022288	695040:697936
17:41:20.024711	697936:700832
17:41:20.027134	700832:703728
17:41:20.029556	703728:706624
17:41:20.031979	706624:709520
17:41:20.034402	709520:712416
17:41:20.036823	712416:715312
17:41:20.039245	715312:718208
17:41:20.041668	718208:721104
17:41:20.044090	721104:724000
17:41:20.046513	724000:726896
17:41:20.048939	726896:729792
17:41:20.051362	729792:732688
17:41:20.053782	732688:735584
17:41:20.056203	735584:738480
17:41:20.058627	738480:741376
17:41:20.061048	741376:744272
17:41:20.063470	744272:747168
17:41:20.065892	747168:750064
17:41:20.068315	750064:752960
17:41:20.070737	752960:755856
17:41:20.073160	755856:758752
17:41:20.075582	758752:761648
17:41:20.078004	761648:764544
17:41:20.080427	764544:767440
17:41:20.082849	767440:770336
17:41:20.085272	770336:773232
17:41:20.087694	773232:776128
17:41:20.090118	776128:779024
17:41:20.092539	779024:781920
17:41:20.094961	781920:784816
17:41:20.097384	784816:787712
17:41:20.099806	787712:790608
17:41:20.102228	790608:793504
17:41:20.104651	793504:796400
17:41:20.107073	796400:799296
17:41:20.109495	799296:802192
17:41:20.111918	802192:805088
17:41:20.114341	805088:807984
17:41:20.116763	807984:810880
17:41:20.119185	810880:813776
17:41:20.121608	813776:816672
17:41:20.124030	816672:819568
17:41:20.126453	819568:822464
17:41:20.128875	822464:825360
17:41:20.131297	825360:828256
17:41:20.133720	828256:831152
17:41:20.136142	831152:834048
17:41:20.138564	834048:836944
17:41:20.140987	836944:839840
17:41:20.143409	839840:842736
17:41:20.145832	842736:845632
17:41:20.148254	845632:848528
17:41:20.150676	848528:851424
17:41:20.153099	851424:854320
17:41:20.155522	854320:857216
17:41:20.157944	857216:860112
17:41:20.160366	860112:863008
17:41:20.162788	863008:865904
17:41:20.165211	865904:868800
17:41:20.167633	868800:871696
17:41:20.170056	871696:874592
17:41:20.172478	874592:877488
17:41:20.174900	877488:880384
17:41:20.177323	880384:883280
17:41:20.179745	883280:886176
17:41:20.182168	886176:889072
17:41:20.184590	889072:891968
17:41:20.187012	891968:894864
17:41:20.189435	894864:897760
17:41:20.191857	897760:900656
17:41:20.194280	900656:903552
17:41:20.196702	903552:906448
17:41:20.199124	906448:909344
17:41:20.201547	909344:912240
17:41:20.203969	912240:915136
17:41:20.206392	915136:918032
17:41:20.208814	918032:920928
17:41:20.211236	920928:923824
17:41:20.213659	923824:926720
17:41:20.216081	926720:929616
17:41:20.218504	929616:932512
17:41:20.220926	932512:935408
17:41:20.223348	935408:938304
17:41:20.225772	938304:941200
17:41:20.228198	941200:944096
17:41:20.230619	944096:946992
17:41:20.233041	946992:949888
17:41:20.235465	949888:952784
17:41:20.237883	952784:955680
17:41:20.240305	955680:958576
17:41:20.242728	958576:961472
17:41:20.245150	961472:964368
17:41:20.247575	964368:967264
17:41:20.249995	967264:970160
17:41:20.252417	970160:973056
17:41:20.254839	973056:975952
17:41:20.257261	975952:978848
17:41:20.259684	978848:981744
17:41:20.262106	981744:984640
17:41:20.264529	984640:987536
17:41:20.266951	987536:990432
17:41:20.269373	990432:993328
17:41:20.271796	993328:996224
17:41:20.274218	996224:999120
17:41:20.276641	999120:1002016
17:41:20.279070	1002016:1004912
17:41:20.281485	1004912:1007808
17:41:20.283908	1007808:1010704
17:41:20.286330	1010704:1013600
17:41:20.288752	1013600:1016496
17:41:20.291175	1016496:1019392
17:41:20.293597	1019392:1022288
17:41:20.296020	1022288:1025184
17:41:20.298442	1025184:1028080
17:41:20.300865	1028080:1030976
17:41:20.303287	1030976:1033872
17:41:20.305709	1033872:1036768
17:41:20.308132	1036768:1039664
17:41:20.310554	1039664:1042560
17:41:20.312977	1042560:1045456
17:41:20.315399	1045456:1048352
17:41:20.317821	1048352:1051248
17:41:20.320244	1051248:1054144
17:41:20.322666	1054144:1057040
17:41:20.325088	1057040:1059936
17:41:20.327639	1059936:1062832
17:41:20.330062	1062832:1065728
17:41:20.332484	1065728:1068624
17:41:20.334906	1068624:1071520
17:41:20.337328	1071520:1074416
17:41:20.339823	1074416:1077312
17:41:20.342245	1077312:1080208
17:41:20.344668	1080208:1083104
17:41:20.347090	1083104:1086000
17:41:20.349512	1086000:1088896
17:41:20.351935	1088896:1091792
17:41:20.354357	1091792:1094688
17:41:20.356780	1094688:1097584
17:41:20.359202	1097584:1100480
17:41:20.361624	1100480:1103376
17:41:20.364047	1103376:1106272
17:41:20.366469	1106272:1109168
17:41:20.368892	1109168:1112064
17:41:20.371314	1112064:1114960
17:41:20.373736	1114960:1117856
17:41:20.376159	1117856:1120752
17:41:20.378581	1120752:1123648
17:41:20.381004	1123648:1126544
17:41:20.383426	1126544:1129440
17:41:20.385848	1129440:1132336
17:41:20.388271	1132336:1135232
17:41:20.390693	1135232:1138128
17:41:20.393116	1138128:1141024
17:41:20.395538	1141024:1143920
17:41:20.397960	1143920:1146816
17:41:20.400383	1146816:1149712
17:41:20.402805	1149712:1152608
17:41:20.405228	1152608:1155504
17:41:20.407650	1155504:1158400
17:41:20.410072	1158400:1161296
17:41:20.412495	1161296:1164192
17:41:20.414917	1164192:1167088
17:41:20.417339	1167088:1169984
17:41:20.419762	1169984:1172880
17:41:20.422184	1172880:1175776
17:41:20.424607	1175776:1178672
17:41:20.427029	1178672:1181568
17:41:20.429452	1181568:1184464
17:41:20.431874	1184464:1187360
17:41:20.434296	1187360:1190256
17:41:20.436719	1190256:1193152
17:41:20.439141	1193152:1196048
17:41:20.441564	1196048:1198944
17:41:20.443986	1198944:1201840
17:41:20.446408	1201840:1204736
17:41:20.448831	1204736:1207632
17:41:20.451253	1207632:1210528
17:41:20.453676	1210528:1213424
17:41:20.456100	1213424:1216320
17:41:20.458525	1216320:1219216
17:41:20.460944	1219216:1222112
17:41:20.463366	1222112:1225008
17:41:20.465788	1225008:1227904
17:41:20.468210	1227904:1230800
17:41:20.470633	1230800:1233696
17:41:20.473055	1233696:1236592
17:41:20.475477	1236592:1239488
17:41:20.477900	1239488:1242384
17:41:20.480322	1242384:1245280
17:41:20.482744	1245280:1248176
17:41:20.485167	1248176:1251072
17:41:20.487589	1251072:1253968
17:41:20.490012	1253968:1256864
17:41:20.492434	1256864:1259760
17:41:20.494857	1259760:1262656
17:41:20.497279	1262656:1265552
17:41:20.499701	1265552:1268448
17:41:20.502124	1268448:1271344
17:41:20.504546	1271344:1274240
17:41:20.506968	1274240:1277136
17:41:20.509391	1277136:1280032
17:41:20.511813	1280032:1282928
17:41:20.514236	1282928:1285824
17:41:20.516658	1285824:1288720
17:41:20.519081	1288720:1291616
17:41:20.521503	1291616:1294512
17:41:20.523925	1294512:1297408
17:41:20.526348	1297408:1300304
17:41:20.528770	1300304:1303200
17:41:20.531193	1303200:1306096
17:41:20.533615	1306096:1308992
17:41:20.536037	1308992:1311888
17:41:20.538460	1311888:1314784
17:41:20.540882	1314784:1317680
17:41:20.543304	1317680:1320576
17:41:20.545727	1320576:1323472
17:41:20.548149	1323472:1326368
17:41:20.550572	1326368:1329264
17:41:20.552994	1329264:1332160
17:41:20.555416	1332160:1335056
17:41:20.557839	1335056:1337952
17:41:20.560261	1337952:1340848
17:41:20.562684	1340848:1343744
17:41:20.565106	1343744:1346640
17:41:20.567528	1346640:1349536
17:41:20.569951	1349536:1352432
17:41:20.572373	1352432:1355328
17:41:20.574796	1355328:1358224
17:41:20.577218	1358224:1361120
17:41:20.579641	1361120:1364016
17:41:20.582063	1364016:1366912
17:41:20.584485	1366912:1369808
17:41:20.586908	1369808:1372704
17:41:20.589333	1372704:1375600
17:41:20.591753	1375600:1378496
17:41:20.594176	1378496:1381392
17:41:20.596597	1381392:1384288
17:41:20.599020	1384288:1387184
17:41:20.601442	1387184:1390080
17:41:20.603864	1390080:1392976
17:41:20.606287	1392976:1395872
17:41:20.608709	1395872:1398768
17:41:20.611132	1398768:1401664
17:41:20.613554	1401664:1404560
17:41:20.615977	1404560:1407456
17:41:20.618399	1407456:1410352
17:41:20.620821	1410352:1413248
17:41:20.623244	1413248:1416144
17:41:20.625666	1416144:1419040
17:41:20.628088	1419040:1421936
17:41:20.630511	1421936:1424832
17:41:20.632933	1424832:1427728
17:41:20.635356	1427728:1430624
17:41:20.637778	1430624:1433520
17:41:20.640201	1433520:1436416
17:41:20.642623	1436416:1439312
17:41:20.645045	1439312:1442208
17:41:20.647468	1442208:1445104
17:41:20.649890	1445104:1448000
17:41:20.652312	1448000:1450896
17:41:20.654735	1450896:1453792
17:41:20.657157	1453792:1456688
17:41:20.659580	1456688:1459584
17:41:20.662002	1459584:1462480
17:41:20.664424	1462480:1465376
17:41:20.666847	1465376:1468272
17:41:20.669269	1468272:1471168
17:41:20.671692	1471168:1474064
17:41:20.674114	1474064:1476960
17:41:20.676537	1476960:1479856
17:41:20.678959	1479856:1482752
17:41:20.681381	1482752:1485648
17:41:20.683804	1485648:1488544
17:41:20.686226	1488544:1491440
17:41:20.688648	1491440:1494336
17:41:20.691071	1494336:1497232
17:41:20.693493	1497232:1500128
17:41:20.695916	1500128:1503024
17:41:20.698338	1503024:1505920
17:41:20.700760	1505920:1508816
17:41:20.703183	1508816:1511712
17:41:20.705605	1511712:1514608
17:41:20.708028	1514608:1517504
17:41:20.710450	1517504:1520400
17:41:20.712873	1520400:1523296
17:41:20.715295	1523296:1526192
17:41:20.717717	1526192:1529088
17:41:20.720140	1529088:1531984
17:41:20.722562	1531984:1534880
17:41:20.724984	1534880:1537776
17:41:20.727407	1537776:1540672
17:41:20.729829	1540672:1543568
17:41:20.732252	1543568:1546464
17:41:20.734674	1546464:1549360
17:41:20.737096	1549360:1552256
17:41:20.739519	1552256:1555152
17:41:20.741941	1555152:1558048
17:41:20.744364	1558048:1560944
17:41:20.746786	1560944:1563840
17:41:20.749208	1563840:1566736
17:41:20.751631	1566736:1569632
17:41:20.754053	1569632:1572528
17:41:20.756476	1572528:1575424
17:41:20.758898	1575424:1578320
17:41:20.761320	1578320:1581216
17:41:20.763743	1581216:1584112
17:41:20.766165	1584112:1587008
17:41:20.768588	1587008:1589904
17:41:20.771010	1589904:1592800
17:41:20.773433	1592800:1595696
17:41:20.775855	1595696:1598592
17:41:20.778277	1598592:1601488
17:41:20.780700	1601488:1604384
17:41:20.783122	1604384:1607280
17:41:20.785544	1607280:1610176
17:41:20.787967	1610176:1613072
17:41:20.790389	1613072:1615968
17:41:20.792812	1615968:1618864
17:41:20.795234	1618864:1621760
17:41:20.797657	1621760:1624656
17:41:20.800079	1624656:1627552
17:41:20.802501	1627552:1630448
17:41:20.804924	1630448:1633344
17:41:20.807346	1633344:1636240
17:41:20.809769	1636240:1639136
17:41:20.812191	1639136:1642032
17:41:20.814613	1642032:1644928
17:41:20.817036	1644928:1647824
17:41:20.819458	1647824:1650720
17:41:20.821881	1650720:1653616
17:41:20.824303	1653616:1656512
17:41:20.826725	1656512:1659408
17:41:20.829148	1659408:1662304
17:41:20.831570	1662304:1665200
17:41:20.833992	1665200:1668096
17:41:20.836415	1668096:1670992
17:41:20.838837	1670992:1673888
17:41:20.841260	1673888:1676784
17:41:20.843682	1676784:1679680
17:41:20.846104	1679680:1682576
17:41:20.848527	1682576:1685472
17:41:20.850949	1685472:1688368
17:41:20.853372	1688368:1691264
17:41:20.855794	1691264:1694160
17:41:20.858216	1694160:1697056
17:41:20.860639	1697056:1699952
17:41:20.863061	1699952:1702848
17:41:20.865484	1702848:1705744
17:41:20.867906	1705744:1708640
17:41:20.870329	1708640:1711536
17:41:20.872751	1711536:1714432
17:41:20.875173	1714432:1717328
17:41:20.877596	1717328:1720224
17:41:20.880018	1720224:1723120
17:41:20.882441	1723120:1726016
17:41:20.884863	1726016:1728912
17:41:20.887285	1728912:1731808
17:41:20.889708	1731808:1734704
17:41:20.892130	1734704:1737600
17:41:20.894552	1737600:1740496
17:41:20.896975	1740496:1743392
17:41:20.899397	1743392:1746288
17:41:20.901820	1746288:1749184
17:41:20.904242	1749184:1752080
17:41:20.906665	1752080:1754976
17:41:20.909087	1754976:1757872
17:41:20.911509	1757872:1760768
17:41:20.913932	1760768:1763664
17:41:20.916354	1763664:1766560
17:41:20.918776	1766560:1769456
17:41:20.921199	1769456:1772352
17:41:20.923621	1772352:1775248
17:41:20.926044	1775248:1778144
17:41:20.928466	1778144:1781040
17:41:20.930889	1781040:1783936
17:41:20.933311	1783936:1786832
17:41:20.935733	1786832:1789728
17:41:20.938155	1789728:1792624
17:41:20.940578	1792624:1795520
17:41:20.943000	1795520:1798416
17:41:20.945423	1798416:1801312
17:41:20.947845	1801312:1804208
17:41:20.950268	1804208:1807104
17:41:20.952690	1807104:1810000
17:41:20.955113	1810000:1812896
17:41:20.957535	1812896:1815792
17:41:20.959957	1815792:1818688
17:41:20.962380	1818688:1821584
17:41:20.964802	1821584:1824480
17:41:20.967224	1824480:1827376
17:41:20.969647	1827376:1830272
17:41:20.972069	1830272:1833168
17:41:20.974492	1833168:1836064
17:41:20.976914	1836064:1838960
17:41:20.979337	1838960:1841856
17:41:20.981759	1841856:1844752
17:41:20.984181	1844752:1847648
17:41:20.986604	1847648:1850544
17:41:20.989026	1850544:1853440
17:41:20.991449	1853440:1856336
17:41:20.993871	1856336:1859232
17:41:20.996293	1859232:1862128
17:41:20.998716	1862128:1865024
17:41:21.001138	1865024:1867920
17:41:21.003561	1867920:1870816
17:41:21.005983	1870816:1873712
17:41:21.008405	1873712:1876608
17:41:21.010828	1876608:1879504
17:41:21.013250	1879504:1882400
17:41:21.015673	1882400:1885296
17:41:21.018095	1885296:1888192
17:41:21.020517	1888192:1891088
17:41:21.022940	1891088:1893984
17:41:21.025362	1893984:1896880
17:41:21.027784	1896880:1899776
17:41:21.030207	1899776:1902672
17:41:21.032629	1902672:1905568
17:41:21.035052	1905568:1908464
17:41:21.037474	1908464:1911360
17:41:21.039896	1911360:1914256
17:41:21.042319	1914256:1917152
17:41:21.044741	1917152:1920048
17:41:21.047164	1920048:1922944
17:41:21.049586	1922944:1925840
17:41:21.052008	1925840:1928736
17:41:21.054432	1928736:1931632
17:41:21.056856	1931632:1934528
17:41:21.059279	1934528:1937424
17:41:21.061699	1937424:1940320
17:41:21.064390	1940320:1943216
17:41:21.067081	1943216:1946112
17:41:21.069773	1946112:1949008
17:41:21.072464	1949008:1951904
17:41:21.075156	1951904:1954800
17:41:21.077847	1954800:1957696
17:41:21.080539	1957696:1960592
17:41:21.083231	1960592:1963488
17:41:21.085922	1963488:1966384
17:41:21.088614	1966384:1969280
17:41:21.091305	1969280:1972176
17:41:21.093997	1972176:1975072
17:41:21.096688	1975072:1977968
17:41:21.099380	1977968:1980864
17:41:21.102071	1980864:1983760
17:41:21.104763	1983760:1986656
17:41:21.107455	1986656:1989552
17:41:21.110146	1989552:1992448
17:41:21.112838	1992448:1995344
17:41:21.115529	1995344:1998240
17:41:21.118221	1998240:2001136
17:41:21.120912	2001136:2004032
17:41:21.123604	2004032:2006928
17:41:21.126295	2006928:2009824
17:41:21.128987	2009824:2012720
17:41:21.131678	2012720:2015616
17:41:21.134370	2015616:2018512
17:41:21.137062	2018512:2021408
17:41:21.139753	2021408:2024304
17:41:21.142445	2024304:2027200
17:41:21.145136	2027200:2030096
17:41:21.147828	2030096:2032992
17:41:21.150519	2032992:2035888
17:41:21.153211	2035888:2038784
17:41:21.155903	2038784:2041680
17:41:21.158594	2041680:2044576
17:41:21.161286	2044576:2047472
17:41:21.163977	2047472:2050368
17:41:21.166669	2050368:2053264
17:41:21.169360	2053264:2056160
17:41:21.172052	2056160:2059056
17:41:21.174743	2059056:2061952
17:41:21.177435	2061952:2064848
17:41:21.180126	2064848:2067744
17:41:21.182818	2067744:2070640
17:41:21.185510	2070640:2073536
17:41:21.188201	2073536:2076432
17:41:21.190893	2076432:2079328
17:41:21.193584	2079328:2082224
17:41:21.196276	2082224:2085120
17:41:21.198967	2085120:2088016
17:41:21.201660	2088016:2090912
17:41:21.204351	2090912:2093808
17:41:21.207042	2093808:2096704
17:41:21.209734	2096704:2099600
17:41:21.212425	2099600:2102496
17:41:21.215117	2102496:2105392
17:41:21.217808	2105392:2108288
17:41:21.220500	2108288:2111184
17:41:21.223191	2111184:2114080
17:41:21.225883	2114080:2116976
17:41:21.228575	2116976:2119872
17:41:21.231266	2119872:2122768
17:41:21.233958	2122768:2125664
17:41:21.236654	2125664:2128560
17:41:21.239344	2128560:2131456
17:41:21.242036	2131456:2134352
17:41:21.244728	2134352:2137248
17:41:21.247416	2137248:2140144
17:41:21.250107	2140144:2143040
17:41:21.252798	2143040:2145936
17:41:21.255490	2145936:2148832
17:41:21.258182	2148832:2151728
17:41:21.260873	2151728:2154624
17:41:21.263565	2154624:2157520
17:41:21.266256	2157520:2160416
17:41:21.268948	2160416:2163312
17:41:21.271639	2163312:2166208
17:41:21.274331	2166208:2169104
17:41:21.277022	2169104:2172000
17:41:21.279714	2172000:2174896
17:41:21.282406	2174896:2177792
17:41:21.285097	2177792:2180688
17:41:21.287789	2180688:2183584
17:41:21.290481	2183584:2186480
17:41:21.293172	2186480:2189376
17:41:21.295863	2189376:2192272
17:41:21.298555	2192272:2195168
17:41:21.301247	2195168:2198064
17:41:21.303938	2198064:2200960
17:41:21.306630	2200960:2203856
17:41:21.309321	2203856:2206752
17:41:21.312013	2206752:2209648
17:41:21.314704	2209648:2212544
17:41:21.317396	2212544:2215440
17:41:21.320087	2215440:2218336
17:41:21.322779	2218336:2221232
17:41:21.325471	2221232:2224128
17:41:21.328162	2224128:2227024
17:41:21.330854	2227024:2229920
17:41:21.333545	2229920:2232816
17:41:21.336237	2232816:2235712
17:41:21.338928	2235712:2238608
17:41:21.341620	2238608:2241504
17:41:21.344311	2241504:2244400
17:41:21.347003	2244400:2247296
17:41:21.349695	2247296:2250192
17:41:21.352386	2250192:2253088
17:41:21.355077	2253088:2255984
17:41:21.357769	2255984:2258880
17:41:21.360461	2258880:2261776
17:41:21.363152	2261776:2264672
17:41:21.365844	2264672:2267568
17:41:21.368535	2267568:2270464
17:41:21.371227	2270464:2273360
17:41:21.373918	2273360:2276256
17:41:21.376610	2276256:2279152
17:41:21.379302	2279152:2282048
17:41:21.381993	2282048:2284944
17:41:21.384685	2284944:2287840
17:41:21.387376	2287840:2290736
17:41:21.390068	2290736:2293632
17:41:21.392759	2293632:2296528
17:41:21.395451	2296528:2299424
17:41:21.398143	2299424:2302320
17:41:21.400834	2302320:2305216
17:41:21.403525	2305216:2308112
17:41:21.406217	2308112:2311008
17:41:21.408909	2311008:2313904
17:41:21.411600	2313904:2316800
17:41:21.414292	2316800:2319696
17:41:21.416983	2319696:2322592
17:41:21.419675	2322592:2325488
17:41:21.422367	2325488:2328384
17:41:21.425058	2328384:2331280
17:41:21.427749	2331280:2334176
17:41:21.430441	2334176:2337072
17:41:21.433133	2337072:2339968
17:41:21.435824	2339968:2342864
17:41:21.438516	2342864:2345760
17:41:21.441207	2345760:2348656
17:41:21.443899	2348656:2351552
17:41:21.446591	2351552:2354448
17:41:21.449282	2354448:2357344
17:41:21.451973	2357344:2360240
17:41:21.454665	2360240:2363136
17:41:21.457357	2363136:2366032
17:41:21.460048	2366032:2368928
17:41:21.462740	2368928:2371824
17:41:21.465431	2371824:2374720
17:41:21.468123	2374720:2377616
17:41:21.470814	2377616:2380512
17:41:21.473506	2380512:2383408
17:41:21.476197	2383408:2386304
17:41:21.478889	2386304:2389200
17:41:21.481581	2389200:2392096
17:41:21.484272	2392096:2394992
17:41:21.486964	2394992:2397888
17:41:21.489655	2397888:2400784
17:41:21.492347	2400784:2403680
17:41:21.495038	2403680:2406576
17:41:21.497730	2406576:2409472
17:41:21.500421	2409472:2412368
17:41:21.503113	2412368:2415264
17:41:21.505805	2415264:2418160
17:41:21.508496	2418160:2421056
17:41:21.511188	2421056:2423952
17:41:21.513879	2423952:2426848
17:41:21.516571	2426848:2429744
17:41:21.519262	2429744:2432640
17:41:21.521954	2432640:2435536
17:41:21.524646	2435536:2438432
17:41:21.527337	2438432:2441328
17:41:21.530029	2441328:2444224
17:41:21.532720	2444224:2447120
17:41:21.535412	2447120:2450016
17:41:21.538103	2450016:2452912
17:41:21.540795	2452912:2455808
17:41:21.543486	2455808:2458704
17:41:21.546178	2458704:2461600
17:41:21.548870	2461600:2464496
17:41:21.551561	2464496:2467392
17:41:21.554253	2467392:2470288
17:41:21.556944	2470288:2473184
17:41:21.559636	2473184:2476080
17:41:21.562327	2476080:2478976
17:41:21.565019	2478976:2481872
17:41:21.567710	2481872:2484768
17:41:21.570402	2484768:2487664
17:41:21.573093	2487664:2490560
17:41:21.575785	2490560:2493456
17:41:21.578477	2493456:2496352
17:41:21.581168	2496352:2499248
17:41:21.583860	2499248:2502144
17:41:21.586551	2502144:2505040
