18:09:15.905860 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 1380040337:1380047577, ack 3518669080, win 58, options [nop,nop,TS val 28148962 ecr 28148962], length 7240
18:09:16.199514 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 201272:204168, ack 1, win 58, options [nop,nop,TS val 28149041 ecr 28149040], length 2896
18:09:16.204358 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 204168:207064, ack 1, win 58, options [nop,nop,TS val 28149042 ecr 28149041], length 2896
18:09:16.209205 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 207064:209960, ack 1, win 58, options [nop,nop,TS val 28149044 ecr 28149042], length 2896
18:09:16.214048 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 209960:212856, ack 1, win 58, options [nop,nop,TS val 28149045 ecr 28149044], length 2896
18:09:16.218893 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 212856:215752, ack 1, win 58, options [nop,nop,TS val 28149046 ecr 28149045], length 2896
18:09:16.223738 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 215752:218648, ack 1, win 58, options [nop,nop,TS val 28149047 ecr 28149046], length 2896
18:09:16.228582 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 218648:221544, ack 1, win 58, options [nop,nop,TS val 28149049 ecr 28149047], length 2896
18:09:16.233571 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 221544:224440, ack 1, win 58, options [nop,nop,TS val 28149050 ecr 28149049], length 2896
18:09:16.238416 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 224440:227336, ack 1, win 58, options [nop,nop,TS val 28149051 ecr 28149050], length 2896
18:09:16.243261 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 227336:230232, ack 1, win 58, options [nop,nop,TS val 28149052 ecr 28149051], length 2896
18:09:16.248105 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 230232:233128, ack 1, win 58, options [nop,nop,TS val 28149053 ecr 28149052], length 2896
18:09:16.252950 IP 10.0.0.1.43158 > 10.0.0.2.5001: Flags [.], seq 233128:236024, ack 1, win 58, options [nop,nop,TS val 28149055 ecr 28149053], length 2896
